-1.000000000000000000e+00,8.409999999999999910e-12,-1.000000000000000000e+00,1.300000000000000014e-13,-1.000000000000000000e+00,9.000000000000001233e-12,-1.000000000000000000e+00,4.894099999999999467e-08,-1.000000000000000000e+00,1.705000000000000187e-11,-1.000000000000000000e+00,3.920000000000000260e-12,-1.000000000000000000e+00,1.196000000000000154e-11,-1.000000000000000000e+00,2.734799999999999845e-07,-1.000000000000000000e+00,9.668000000000000280e-08,-1.000000000000000000e+00,1.071999999999999938e-08,-1.000000000000000000e+00,3.240000000000000331e-12,-1.000000000000000000e+00,5.193579999999999182e-08,-1.000000000000000000e+00,2.400000000000000376e-13,-1.000000000000000000e+00,2.366700000000000213e-10,-1.000000000000000000e+00,1.884200000000000103e-06,-1.000000000000000000e+00,1.253600000000000055e-07,-1.000000000000000000e+00,2.065599999999999915e-07,-1.000000000000000000e+00,1.490399999999999899e-07,-1.000000000000000000e+00,1.450300000000000116e-06,-1.000000000000000000e+00,1.072000000000000117e-11,-1.000000000000000000e+00,5.449299999999999701e-08,-1.000000000000000000e+00,1.868799999999999899e-07,-1.000000000000000000e+00,1.605300000000000114e-06,-1.000000000000000000e+00,7.802099999999999765e-09,-1.000000000000000000e+00,5.678599999999999809e-09,-1.000000000000000000e+00,7.038299999999998908e-08,-1.000000000000000000e+00,9.476000000000000416e-11,-1.000000000000000000e+00,2.976500000000000216e-06,-1.000000000000000000e+00,7.737999999999999542e-08,-1.000000000000000000e+00,1.862400000000000054e-07,-1.000000000000000000e+00,7.730000000000000384e-12,-1.000000000000000000e+00,1.451300000000000191e-06,-1.000000000000000000e+00,1.212500000000000207e-10,-1.000000000000000000e+00,2.276300000000000194e-10
-9.599999999999999645e-01,1.860000000000000152e-12,-9.599999999999999645e-01,5.630000000000000042e-12,nan,nan,-9.599999999999999645e-01,2.493019999999999648e-08,-9.599999999999999645e-01,6.314000000000000117e-11,-9.599999999999999645e-01,7.610000000000000087e-12,-9.599999999999999645e-01,8.109999999999999976e-12,-9.599999999999999645e-01,2.662200000000000108e-07,-9.599999999999999645e-01,1.014200000000000042e-07,-9.599999999999999645e-01,9.160999999999998454e-09,-9.599999999999999645e-01,1.045000000000000010e-11,-9.599999999999999645e-01,6.122079999999999191e-08,-9.599999999999999645e-01,8.380000000000001047e-12,-9.599999999999999645e-01,1.765200000000000015e-10,-9.599999999999999645e-01,1.489800000000000119e-06,-9.599999999999999645e-01,1.045599999999999913e-07,-9.599999999999999645e-01,2.094599999999999976e-07,-9.599999999999999645e-01,1.433399999999999852e-07,-9.599999999999999645e-01,1.367700000000000051e-06,-9.599999999999999645e-01,1.696000000000000205e-11,-9.599999999999999645e-01,3.364539999999999633e-08,-9.599999999999999645e-01,2.440199999999999841e-07,-9.599999999999999645e-01,1.576000000000000242e-06,-9.599999999999999645e-01,9.656300000000000248e-09,-9.599999999999999645e-01,6.347900000000000382e-09,-9.599999999999999645e-01,7.388259999999999217e-08,-9.599999999999999645e-01,9.989000000000000351e-11,-9.599999999999999645e-01,3.329300000000000464e-06,-9.599999999999999645e-01,5.771179999999999669e-08,-9.599999999999999645e-01,1.755599999999999918e-07,-9.599999999999999645e-01,1.134000000000000136e-11,-9.599999999999999645e-01,1.415500000000000042e-06,-9.599999999999999645e-01,1.269900000000000185e-10,-9.599999999999999645e-01,5.112600000000000522e-10
-9.200000000000000400e-01,9.130000000000000073e-12,-9.200000000000000400e-01,1.103000000000000127e-11,nan,nan,-9.200000000000000400e-01,4.454179999999999853e-08,-9.200000000000000400e-01,3.643000000000000370e-11,-9.200000000000000400e-01,1.378000000000000146e-11,-9.200000000000000400e-01,1.310000000000000073e-12,-9.200000000000000400e-01,1.990399999999999876e-07,-9.200000000000000400e-01,7.504739999999999212e-08,-9.200000000000000400e-01,7.827299999999999223e-09,-9.200000000000000400e-01,7.299999999999999995e-12,-9.200000000000000400e-01,5.737239999999999432e-08,-9.200000000000000400e-01,1.860000000000000152e-12,-9.200000000000000400e-01,1.773200000000000143e-10,-9.200000000000000400e-01,1.592200000000000189e-06,-9.200000000000000400e-01,1.551999999999999868e-07,-9.200000000000000400e-01,1.528399999999999842e-07,-9.200000000000000400e-01,1.178799999999999941e-07,-9.200000000000000400e-01,1.224900000000000122e-06,-9.200000000000000400e-01,1.350000000000000104e-12,-9.200000000000000400e-01,3.501319999999999486e-08,-9.200000000000000400e-01,2.049799999999999998e-07,-9.200000000000000400e-01,1.489900000000000126e-06,-9.200000000000000400e-01,7.922999999999999213e-09,-9.200000000000000400e-01,7.483100000000000350e-09,-9.200000000000000400e-01,6.925999999999999947e-08,-9.200000000000000400e-01,6.794000000000000010e-11,-9.200000000000000400e-01,2.946400000000000284e-06,-9.200000000000000400e-01,6.321779999999999318e-08,-9.200000000000000400e-01,1.601999999999999919e-07,-9.200000000000000400e-01,2.850000000000000175e-12,-9.200000000000000400e-01,1.154700000000000142e-06,-9.200000000000000400e-01,1.203800000000000020e-10,-9.200000000000000400e-01,2.679400000000000074e-10
-8.800000000000000044e-01,6.690000000000000776e-12,-8.800000000000000044e-01,3.890000000000000590e-12,nan,nan,-8.800000000000000044e-01,2.206819999999999706e-08,-8.800000000000000044e-01,3.918000000000000067e-11,-8.800000000000000044e-01,6.960000000000000232e-12,-8.800000000000000044e-01,1.155000000000000147e-11,-8.800000000000000044e-01,2.056999999999999957e-07,-8.800000000000000044e-01,6.129299999999999172e-08,-8.800000000000000044e-01,7.294600000000000018e-09,-8.800000000000000044e-01,8.300000000000000984e-13,-8.800000000000000044e-01,5.300759999999999219e-08,-8.800000000000000044e-01,1.050000000000000090e-11,-8.800000000000000044e-01,1.874400000000000269e-10,-8.800000000000000044e-01,1.066800000000000103e-06,-8.800000000000000044e-01,1.384199999999999914e-07,-8.800000000000000044e-01,1.322799999999999907e-07,-8.800000000000000044e-01,9.329999999999999504e-08,-8.800000000000000044e-01,1.057900000000000070e-06,-8.800000000000000044e-01,1.230000000000000050e-11,-8.800000000000000044e-01,3.262139999999999987e-08,-8.800000000000000044e-01,2.146599999999999912e-07,-8.800000000000000044e-01,1.487700000000000173e-06,-8.800000000000000044e-01,6.210600000000000039e-09,-8.800000000000000044e-01,5.829900000000000310e-09,-8.800000000000000044e-01,7.486679999999999380e-08,-8.800000000000000044e-01,9.507000000000000102e-11,-8.800000000000000044e-01,2.982900000000000274e-06,-8.800000000000000044e-01,4.448219999999999845e-08,-8.800000000000000044e-01,1.097400000000000020e-07,-8.800000000000000044e-01,2.920000000000000079e-12,-8.800000000000000044e-01,1.145300000000000071e-06,-8.800000000000000044e-01,1.181200000000000016e-10,-8.800000000000000044e-01,2.707200000000000226e-10
-8.399999999999999689e-01,2.440000000000000104e-12,-8.399999999999999689e-01,6.570000000000000480e-12,nan,nan,-8.399999999999999689e-01,2.185019999999999802e-08,-8.399999999999999689e-01,5.836000000000000578e-11,-8.399999999999999689e-01,4.240000000000000512e-12,-8.399999999999999689e-01,7.399999999999999972e-12,-8.399999999999999689e-01,1.960799999999999929e-07,-8.399999999999999689e-01,3.750679999999999543e-08,-8.399999999999999689e-01,6.628300000000000365e-09,-8.399999999999999689e-01,8.730000000000000162e-12,-8.399999999999999689e-01,4.850979999999999807e-08,-8.399999999999999689e-01,8.430000000000000228e-12,-8.399999999999999689e-01,1.896600000000000202e-10,-8.399999999999999689e-01,9.128999999999999755e-07,-8.399999999999999689e-01,1.257199999999999902e-07,-8.399999999999999689e-01,1.640200000000000089e-07,-8.399999999999999689e-01,5.929119999999999560e-08,-8.399999999999999689e-01,7.482599999999999518e-07,-8.399999999999999689e-01,7.690000000000001362e-12,-8.399999999999999689e-01,2.676559999999999782e-08,-8.399999999999999689e-01,2.091199999999999826e-07,-8.399999999999999689e-01,1.652700000000000075e-06,-8.399999999999999689e-01,6.254899999999999979e-09,-8.399999999999999689e-01,4.895299999999999835e-09,-8.399999999999999689e-01,6.467840000000000032e-08,-8.399999999999999689e-01,6.225000000000000476e-11,-8.399999999999999689e-01,2.215700000000000233e-06,-8.399999999999999689e-01,3.669319999999999402e-08,-8.399999999999999689e-01,1.040999999999999991e-07,-8.399999999999999689e-01,1.094000000000000145e-11,-8.399999999999999689e-01,1.034000000000000180e-06,-8.399999999999999689e-01,1.261000000000000092e-10,-8.399999999999999689e-01,1.573800000000000035e-10
-8.000000000000000444e-01,8.780000000000000958e-12,-8.000000000000000444e-01,9.390000000000000984e-12,nan,nan,-8.000000000000000444e-01,1.633059999999999735e-08,-8.000000000000000444e-01,2.406000000000000209e-11,-8.000000000000000444e-01,5.600000000000000372e-12,-8.000000000000000444e-01,8.990000000000001073e-12,-8.000000000000000444e-01,1.576999999999999894e-07,-8.000000000000000444e-01,6.540199999999999232e-08,-8.000000000000000444e-01,6.031199999999999604e-09,-8.000000000000000444e-01,9.810000000000001214e-12,-8.000000000000000444e-01,4.144619999999999694e-08,-8.000000000000000444e-01,3.000000000000000142e-12,-8.000000000000000444e-01,1.789400000000000045e-10,-8.000000000000000444e-01,6.991200000000000293e-07,-8.000000000000000444e-01,1.347000000000000084e-07,-8.000000000000000444e-01,4.993999999999999588e-08,-8.000000000000000444e-01,5.609359999999999746e-08,-8.000000000000000444e-01,7.291999999999999386e-07,-8.000000000000000444e-01,6.160000000000000409e-12,-8.000000000000000444e-01,9.090479999999999487e-08,-8.000000000000000444e-01,2.221799999999999950e-07,-8.000000000000000444e-01,1.550800000000000255e-06,-8.000000000000000444e-01,5.358100000000000347e-09,-8.000000000000000444e-01,5.224299999999999837e-09,-8.000000000000000444e-01,5.645779999999999750e-08,-8.000000000000000444e-01,5.430000000000000248e-11,-8.000000000000000444e-01,1.819800000000000136e-06,-8.000000000000000444e-01,3.034959999999999537e-08,-8.000000000000000444e-01,1.064999999999999941e-07,-8.000000000000000444e-01,1.042000000000000124e-11,-8.000000000000000444e-01,8.538799999999999672e-07,-8.000000000000000444e-01,1.292100000000000119e-10,-8.000000000000000444e-01,1.631900000000000072e-10
-7.600000000000000089e-01,1.045000000000000010e-11,-7.600000000000000089e-01,9.070000000000000732e-12,nan,nan,-7.600000000000000089e-01,1.363519999999999857e-08,-7.600000000000000089e-01,2.092000000000000052e-11,-7.600000000000000089e-01,7.399999999999999972e-12,-7.600000000000000089e-01,7.289999999999999835e-12,-7.600000000000000089e-01,1.744599999999999886e-07,-7.600000000000000089e-01,4.982319999999999314e-08,-7.600000000000000089e-01,6.624900000000000149e-09,-7.600000000000000089e-01,4.750000000000000561e-12,-7.600000000000000089e-01,3.946459999999999460e-08,-7.600000000000000089e-01,8.120000000000000136e-12,-7.600000000000000089e-01,1.963500000000000251e-10,-7.600000000000000089e-01,7.275199999999999395e-07,-7.600000000000000089e-01,1.319400000000000022e-07,-7.600000000000000089e-01,6.666779999999998768e-08,-7.600000000000000089e-01,4.754779999999999249e-08,-7.600000000000000089e-01,5.135800000000000235e-07,-7.600000000000000089e-01,1.221000000000000068e-11,-7.600000000000000089e-01,8.116299999999999693e-08,-7.600000000000000089e-01,2.137400000000000068e-07,-7.600000000000000089e-01,1.243500000000000037e-06,-7.600000000000000089e-01,4.682299999999999847e-09,-7.600000000000000089e-01,4.896100000000000081e-09,-7.600000000000000089e-01,6.008819999999999936e-08,-7.600000000000000089e-01,6.616000000000000728e-11,-7.600000000000000089e-01,1.836900000000000150e-06,-7.600000000000000089e-01,2.836659999999999673e-08,-7.600000000000000089e-01,7.678639999999999201e-08,-7.600000000000000089e-01,3.130000000000000194e-12,-7.600000000000000089e-01,8.631800000000000306e-07,-7.600000000000000089e-01,1.046300000000000047e-10,-7.600000000000000089e-01,1.534400000000000150e-10
-7.199999999999999734e-01,2.500000000000000253e-12,-7.199999999999999734e-01,4.160000000000000046e-12,nan,nan,-7.199999999999999734e-01,1.017819999999999945e-08,-7.199999999999999734e-01,2.986000000000000080e-11,-7.199999999999999734e-01,9.480000000000000803e-12,-7.199999999999999734e-01,1.227000000000000164e-11,-7.199999999999999734e-01,1.481999999999999903e-07,-7.199999999999999734e-01,3.555919999999999855e-08,-7.199999999999999734e-01,6.403799999999999744e-09,-7.199999999999999734e-01,4.559999999999999957e-12,-7.199999999999999734e-01,3.759199999999999674e-08,-7.199999999999999734e-01,2.360000000000000041e-12,-7.199999999999999734e-01,1.494100000000000041e-10,-7.199999999999999734e-01,6.747799999999999582e-07,-7.199999999999999734e-01,1.153799999999999916e-07,-7.199999999999999734e-01,4.549739999999999552e-08,-7.199999999999999734e-01,3.135479999999999434e-08,-7.199999999999999734e-01,3.641799999999999695e-07,-7.199999999999999734e-01,2.940000000000000397e-12,-7.199999999999999734e-01,7.385939999999999498e-08,-7.199999999999999734e-01,1.370800000000000072e-07,-7.199999999999999734e-01,1.087100000000000146e-06,-7.199999999999999734e-01,4.780500000000000191e-09,-7.199999999999999734e-01,4.247100000000000357e-09,-7.199999999999999734e-01,5.247239999999999677e-08,-7.199999999999999734e-01,5.747000000000000291e-11,-7.199999999999999734e-01,1.479500000000000192e-06,-7.199999999999999734e-01,2.457079999999999791e-08,-7.199999999999999734e-01,5.951819999999999492e-08,-7.199999999999999734e-01,5.000000000000000505e-12,-7.199999999999999734e-01,7.227799999999999645e-07,-7.199999999999999734e-01,1.174300000000000019e-10,-7.199999999999999734e-01,1.458200000000000196e-10
-6.800000000000000488e-01,6.340000000000000854e-12,-6.800000000000000488e-01,1.031000000000000110e-11,nan,nan,-6.800000000000000488e-01,1.124139999999999967e-08,-6.800000000000000488e-01,4.130000000000000375e-12,-6.800000000000000488e-01,5.360000000000000587e-12,-6.800000000000000488e-01,1.064000000000000151e-11,-6.800000000000000488e-01,1.429600000000000043e-07,-6.800000000000000488e-01,3.852579999999999945e-08,-6.800000000000000488e-01,5.119099999999999828e-09,-6.800000000000000488e-01,9.390000000000000984e-12,-6.800000000000000488e-01,4.942519999999999844e-08,-6.800000000000000488e-01,6.250000000000000228e-12,-6.800000000000000488e-01,1.168899999999999965e-10,-6.800000000000000488e-01,5.316599999999999843e-07,-6.800000000000000488e-01,1.065599999999999960e-07,-6.800000000000000488e-01,3.926659999999999508e-08,-6.800000000000000488e-01,2.505759999999999668e-08,-6.800000000000000488e-01,4.380399999999999705e-07,-6.800000000000000488e-01,4.440000000000000468e-12,-6.800000000000000488e-01,6.732619999999998781e-08,-6.800000000000000488e-01,1.370599999999999845e-07,-6.800000000000000488e-01,9.101799999999999618e-07,-6.800000000000000488e-01,2.768999999999999847e-09,-6.800000000000000488e-01,3.912599999999999910e-09,-6.800000000000000488e-01,4.832959999999999490e-08,-6.800000000000000488e-01,4.950000000000000355e-11,-6.800000000000000488e-01,1.402900000000000155e-06,-6.800000000000000488e-01,2.329739999999999857e-08,-6.800000000000000488e-01,5.693939999999999303e-08,-6.800000000000000488e-01,1.527000000000000259e-11,-6.800000000000000488e-01,4.592200000000000053e-07,-6.800000000000000488e-01,1.019900000000000143e-10,-6.800000000000000488e-01,1.214300000000000139e-10
-6.400000000000000133e-01,9.440000000000000166e-12,-6.400000000000000133e-01,8.460000000000000706e-12,nan,nan,-6.400000000000000133e-01,4.127999999999999807e-09,-6.400000000000000133e-01,1.863000000000000119e-11,-6.400000000000000133e-01,1.154000000000000131e-11,-6.400000000000000133e-01,8.600000000000000716e-13,-6.400000000000000133e-01,1.508399999999999928e-07,-6.400000000000000133e-01,3.054660000000000037e-08,-6.400000000000000133e-01,4.804199999999999602e-09,-6.400000000000000133e-01,8.570000000000000843e-12,-6.400000000000000133e-01,4.398119999999999284e-08,-6.400000000000000133e-01,1.024000000000000160e-11,-6.400000000000000133e-01,1.054000000000000057e-10,-6.400000000000000133e-01,6.695599999999999684e-07,-6.400000000000000133e-01,1.052399999999999948e-07,-6.400000000000000133e-01,3.379879999999999955e-08,-6.400000000000000133e-01,1.868739999999999897e-08,-6.400000000000000133e-01,3.185199999999999696e-07,-6.400000000000000133e-01,1.372000000000000051e-11,-6.400000000000000133e-01,2.705879999999999676e-08,-6.400000000000000133e-01,1.984199999999999993e-07,-6.400000000000000133e-01,1.074100000000000016e-06,-6.400000000000000133e-01,2.596499999999999874e-09,-6.400000000000000133e-01,3.536399999999999906e-09,-6.400000000000000133e-01,4.972619999999999564e-08,-6.400000000000000133e-01,6.456000000000000764e-11,-6.400000000000000133e-01,1.712300000000000106e-06,-6.400000000000000133e-01,1.761279999999999940e-08,-6.400000000000000133e-01,4.559159999999999381e-08,-6.400000000000000133e-01,4.990000000000000346e-12,-6.400000000000000133e-01,2.984800000000000099e-07,-6.400000000000000133e-01,7.748000000000000024e-11,-6.400000000000000133e-01,1.409900000000000218e-10
