-5.0,9.6e-12,-5.0,8.94e-12,-5.0,1.7200000000000001e-12,-5.0,9.81e-12,-5.0,1.98e-12,-5.0,3.92e-12,-5.0,2.9190000000000005e-11,-5.0,5.4000000000000004e-12,-5.0,1.4e-12,-5.0,1.8400000000000002e-12,-5.0,0.0001178,-5.0,1.7600000000000002e-12,-5.0,1.8420000000000003e-11,-5.0,9.23e-12
-4.902,2.92e-12,-4.902,5.310000000000001e-12,-4.902,7.400000000000002e-13,-4.902,4.84e-12,-4.902,2.16e-12,-4.902,8.36e-12,-4.902,7.148000000000001e-11,-4.902,2.083e-11,-4.902,1.2270000000000002e-11,-4.902,3.9800000000000004e-12,-4.902,0.000113,-4.902,1.6600000000000002e-12,-4.902,4.0630000000000006e-11,-4.902,9.3e-13
-4.804,3.0600000000000007e-12,-4.804,2.5800000000000003e-12,-4.804,1.51e-12,-4.804,5e-14,-4.804,6.45e-12,-4.804,1.5400000000000001e-12,-4.804,2.0249e-10,-4.804,1.979e-11,-4.804,4.1e-13,-4.804,5.69e-12,-4.804,0.00010706,-4.804,3.82e-12,-4.804,1.1213e-10,-4.804,1.73e-12
-4.706,2.2000000000000002e-13,-4.706,3e-12,-4.706,5.460000000000001e-12,-4.706,3.3600000000000002e-12,-4.706,4.9e-13,-4.706,2.7600000000000004e-12,-4.706,4.4831e-10,-4.706,3.882e-11,-4.706,5e-14,-4.706,3.18e-12,-4.706,0.00010072,-4.706,7.54e-12,-4.706,2.3102e-10,-4.706,2.29e-12
-4.60775,6.97e-12,-4.6080000000000005,3.58e-12,-4.6080000000000005,1.073e-11,-4.6080000000000005,1.9400000000000002e-12,-4.60775,3.66e-12,-4.60775,4.490000000000001e-12,-4.60775,6.9843e-10,-4.60775,7.789e-11,-4.60775,5.710000000000001e-12,-4.60775,5.13e-12,-4.6080000000000005,9.4816e-05,-4.6080000000000005,1.2070000000000002e-11,-4.6080000000000005,4.589e-10,-4.6080000000000005,2.95e-12
-4.50975,4.350000000000001e-12,-4.51,3.13e-12,-4.51,8.33e-12,-4.51,6.61e-12,-4.50975,6.36e-12,-4.50975,4.400000000000001e-12,-4.50975,1.3241e-09,-4.50975,1.2021000000000002e-10,-4.50975,6.3e-13,-4.50975,2.6300000000000007e-12,-4.51,9.0416e-05,-4.51,1.5120000000000002e-11,-4.51,9.6568e-10,-4.51,4.74e-12
-4.4117500000000005,1.9700000000000003e-12,-4.412,7.39e-12,-4.412,9.830000000000002e-12,-4.412,7.83e-12,-4.4117500000000005,3.1000000000000004e-13,-4.4117500000000005,3.87e-12,-4.4117500000000005,2.3456e-09,-4.4117500000000005,2.427e-10,-4.4117500000000005,1.1000000000000001e-13,-4.4117500000000005,3.5200000000000003e-12,-4.412,8.398e-05,-4.412,1.59e-11,-4.412,1.4392e-09,-4.412,5.13e-12
-4.31375,2.5600000000000004e-12,-4.314,6.780000000000001e-12,-4.314,5.63e-12,-4.314,6.45e-12,-4.31375,1.79e-12,-4.31375,5.2500000000000004e-12,-4.31375,3.8539e-09,-4.31375,4.025e-10,-4.31375,5.28e-12,-4.31375,7.33e-12,-4.314,8.0412e-05,-4.314,2.027e-11,-4.314,3.0143e-09,-4.314,2.85e-12
-4.21575,3.5700000000000007e-12,-4.216,3.76e-12,-4.216,6.570000000000001e-12,-4.216,3.2400000000000007e-12,-4.21575,9.21e-12,-4.21575,1.7600000000000002e-12,-4.21575,6.8709e-09,-4.21575,7.1194e-10,-4.21575,5.34e-12,-4.21575,3.2000000000000005e-13,-4.216,7.5482e-05,-4.216,3.3050000000000005e-11,-4.216,5.1496e-09,-4.216,1.8900000000000002e-12
-4.11775,1.035e-11,-4.118,2.300000000000001e-13,-4.118,1.364e-11,-4.118,4.18e-12,-4.11775,1.14e-12,-4.11775,3.96e-12,-4.11775,1.03428e-08,-4.11775,1.2048e-09,-4.11775,3.13e-12,-4.11775,2.6500000000000002e-12,-4.118,7.1744e-05,-4.118,4.852e-11,-4.118,8.7565e-09,-4.118,3.75e-12
