-5.0,1.5830000000000002e-11,-5.0,4.7e-13,-5.0,2.69e-11,-5.0,7.140000000000001e-12,-5.0,7.3e-12,-5.0,2.29e-12,-5.0,1.97876e-08,-5.0,2.1612e-09,-5.0,4.99e-12,-5.0,8.66e-12,-5.0,6.7782e-05,-5.0,6.265000000000001e-11,-5.0,1.3000599999999998e-08,-5.0,2.4300000000000003e-12
-4.902,3.346e-11,-4.902,6.070000000000001e-12,-4.902,4.322e-11,-4.902,2.743e-11,-4.902,1.622e-11,-4.902,2.13e-12,-4.902,3.40352e-08,-4.902,4.1559e-09,-4.902,3.96e-12,-4.902,1.02e-12,-4.902,6.3528e-05,-4.902,9.571e-11,-4.902,2.05764e-08,-4.902,4.910000000000001e-12
-4.804,9.673e-11,-4.804,1.837e-11,-4.804,6.216000000000001e-11,-4.804,6.786e-11,-4.804,1.715e-11,-4.804,9.41e-12,-4.804,5.479959999999999e-08,-4.804,7.3189e-09,-4.804,6.240000000000001e-12,-4.804,2.0500000000000004e-12,-4.804,5.982e-05,-4.804,1.1392e-10,-4.804,3.32154e-08,-4.804,1.398e-11
-4.706,2.4306000000000004e-10,-4.706,3.843e-11,-4.706,9.611e-11,-4.706,1.4411e-10,-4.706,4.068e-11,-4.706,3.77e-12,-4.706,8.36116e-08,-4.706,1.24724e-08,-4.706,1.007e-11,-4.706,7.49e-12,-4.706,5.5568e-05,-4.706,1.4361e-10,-4.706,5.199759999999999e-08,-4.706,2.153e-11
-4.60775,4.6342e-10,-4.6080000000000005,6.451e-11,-4.6080000000000005,1.6136000000000002e-10,-4.6080000000000005,3.3167e-10,-4.60775,7.876000000000001e-11,-4.60775,2.82e-12,-4.60775,1.2694e-07,-4.60775,2.42974e-08,-4.60775,2.8800000000000002e-12,-4.60775,1.65e-12,-4.6080000000000005,5.1866e-05,-4.6080000000000005,1.9693e-10,-4.6080000000000005,8.25326e-08,-4.6080000000000005,4.073e-11
-4.50975,8.345000000000001e-10,-4.51,1.0461e-10,-4.51,2.6459e-10,-4.51,6.8665e-10,-4.50975,1.4361e-10,-4.50975,1.493e-11,-4.50975,2.027e-07,-4.50975,4.49498e-08,-4.50975,1.448e-11,-4.50975,7.93e-12,-4.51,4.821e-05,-4.51,2.9902e-10,-4.51,1.2382e-07,-4.51,9.484e-11
-4.4117500000000005,1.7588e-09,-4.412,1.984e-10,-4.412,4.5609e-10,-4.412,1.2665e-09,-4.4117500000000005,2.6748000000000004e-10,-4.4117500000000005,1.723e-11,-4.4117500000000005,3.1318e-07,-4.4117500000000005,7.79268e-08,-4.4117500000000005,2.01e-11,-4.4117500000000005,2.283e-11,-4.412,4.4984e-05,-4.412,5.5554e-10,-4.412,1.9888e-07,-4.412,2.1411e-10
-4.31375,4.939e-09,-4.314,3.5908e-10,-4.314,7.999800000000001e-10,-4.314,2.8266e-09,-4.31375,5.2712e-10,-4.31375,3.019e-11,-4.31375,4.736e-07,-4.31375,1.275e-07,-4.31375,1.876e-11,-4.31375,2.509e-11,-4.314,4.1738e-05,-4.314,9.1846e-10,-4.314,3.1292e-07,-4.314,5.2706e-10
-4.21575,1.0352199999999998e-08,-4.216,6.887900000000001e-10,-4.216,1.1945e-09,-4.216,5.5635e-09,-4.21575,8.7649e-10,-4.21575,6.665000000000001e-11,-4.21575,6.9214e-07,-4.21575,2.1752e-07,-4.21575,4.385e-11,-4.21575,5.783e-11,-4.216,3.853e-05,-4.216,1.2737e-09,-4.216,4.9072e-07,-4.216,1.1604e-09
-4.11775,2.42484e-08,-4.118,1.1752e-09,-4.118,2.1129e-09,-4.118,9.98e-09,-4.11775,1.5753e-09,-4.11775,1.0821e-10,-4.11775,9.8332e-07,-4.11775,3.4704e-07,-4.11775,6.114000000000001e-11,-4.11775,1.0865e-10,-4.118,3.557e-05,-4.118,2.2294e-09,-4.118,7.3348e-07,-4.118,3.0404e-09
-4.0195,5.14872e-08,-4.0200000000000005,2.0698e-09,-4.0200000000000005,3.607e-09,-4.0200000000000005,1.76776e-08,-4.0195,3.6473e-09,-4.0195,2.1694000000000003e-10,-4.0195,1.2982e-06,-4.0195,5.5598e-07,-4.0195,8.474000000000001e-11,-4.0195,1.8059e-10,-4.0200000000000005,3.2184e-05,-4.0200000000000005,3.9865e-09,-4.0200000000000005,1.0335e-06,-4.0200000000000005,6.6888e-09
-3.9215,9.236660000000001e-08,-3.922,3.6259e-09,-3.922,6.1245e-09,-3.922,2.97178e-08,-3.9215,7.3267e-09,-3.9215,4.5265e-10,-3.9215,1.7984000000000002e-06,-3.9215,8.4484e-07,-3.9215,1.2466e-10,-3.9215,3.4979000000000004e-10,-3.922,2.948e-05,-3.922,6.7175e-09,-3.922,1.5841000000000002e-06,-3.922,1.35284e-08
-3.8235,1.5738e-07,-3.824,5.9778e-09,-3.824,1.02988e-08,-3.824,4.670019999999999e-08,-3.8235,1.23864e-08,-3.8235,7.5734e-10,-3.8235,2.4577e-06,-3.8235,1.1634000000000002e-06,-3.8235,1.6983000000000002e-10,-3.8235,5.9909e-10,-3.824,2.683e-05,-3.824,1.0743199999999998e-08,-3.824,2.3201e-06,-3.824,2.98058e-08
-3.7255,2.7782e-07,-3.725,9.3641e-09,-3.725,1.77014e-08,-3.725,7.44562e-08,-3.7255,2.459e-08,-3.7255,1.5365e-09,-3.7255,3.2496e-06,-3.7255,1.7765000000000005e-06,-3.7255,2.0604e-10,-3.7255,9.112e-10,-3.725,2.4292e-05,-3.725,1.75352e-08,-3.725,3.3096000000000005e-06,-3.725,5.933079999999999e-08
-3.6275,4.497e-07,-3.627,1.34166e-08,-3.627,3.20018e-08,-3.627,1.1224e-07,-3.6275,4.57606e-08,-3.6275,3.3284e-09,-3.6275,4.233300000000001e-06,-3.6275,2.5744000000000003e-06,-3.6275,2.6638e-10,-3.6275,1.6844e-09,-3.627,2.1966e-05,-3.627,2.8107e-08,-3.627,4.572900000000001e-06,-3.627,1.0706e-07
-3.5295,6.9408e-07,-3.529,2.04882e-08,-3.529,5.33884e-08,-3.529,1.6968e-07,-3.5295,8.15294e-08,-3.5295,6.7842e-09,-3.5295,5.4524000000000005e-06,-3.5295,3.606700000000001e-06,-3.5295,3.0435000000000004e-10,-3.5295,2.8964e-09,-3.529,1.9734e-05,-3.529,4.21942e-08,-3.529,6.234100000000001e-06,-3.529,1.8246e-07
-3.43125,9.6836e-07,-3.431,2.98562e-08,-3.431,8.46828e-08,-3.431,2.4934e-07,-3.43125,1.3194e-07,-3.43125,1.20434e-08,-3.43125,6.882600000000001e-06,-3.43125,4.9099e-06,-3.43125,3.8203e-10,-3.43125,4.8278e-09,-3.431,1.7786000000000002e-05,-3.431,6.078339999999999e-08,-3.431,8.3387e-06,-3.431,3.0334e-07
-3.33325,1.3221000000000002e-06,-3.333,4.16238e-08,-3.333,1.2494e-07,-3.333,3.5606e-07,-3.33325,2.2062e-07,-3.33325,2.16932e-08,-3.33325,8.6439e-06,-3.33325,6.553400000000001e-06,-3.33325,4.722700000000001e-10,-3.33325,7.2563e-09,-3.333,1.5892e-05,-3.333,8.197719999999999e-08,-3.333,1.08864e-05,-3.333,4.7918e-07
-3.23525,1.8967e-06,-3.235,5.72154e-08,-3.235,1.8094e-07,-3.235,5.0136e-07,-3.23525,3.5328e-07,-3.23525,3.4744e-08,-3.23525,1.0753600000000002e-05,-3.23525,8.560700000000001e-06,-3.23525,5.578000000000001e-10,-3.23525,1.0999399999999998e-08,-3.235,1.408e-05,-3.235,1.07411e-07,-3.235,1.347e-05,-3.235,7.322799999999999e-07
-3.13725,2.6318000000000004e-06,-3.137,7.419879999999999e-08,-3.137,2.4298e-07,-3.137,6.9634e-07,-3.13725,5.3658e-07,-3.13725,5.2585e-08,-3.13725,1.2862e-05,-3.13725,1.081e-05,-3.13725,7.358700000000001e-10,-3.13725,1.58322e-08,-3.137,1.233e-05,-3.137,1.2822e-07,-3.137,1.73e-05,-3.137,1.08484e-06
-3.03925,3.5648e-06,-3.039,9.42892e-08,-3.039,3.1402e-07,-3.039,9.5344e-07,-3.03925,7.935399999999999e-07,-3.03925,7.477719999999999e-08,-3.03925,1.5804e-05,-3.03925,1.3804e-05,-3.03925,8.934500000000001e-10,-3.03925,2.18474e-08,-3.039,1.0828e-05,-3.039,1.5953999999999998e-07,-3.039,2.169e-05,-3.039,1.4646e-06
